manuscript_panel,measurement,unit,value,genotype_raw,rnai,screen_type,in_combined_screen,collection_date,replicate_id
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LDH x mCherry,Control,enzyme,FALSE,session_04,b376
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,13,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,undated,b377
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,LBNOX X ND42,Complex I,enzyme,FALSE,session_13,b378
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LBNOX X ND42,Complex I,enzyme,FALSE,session_13,b378
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LBNOX X ND42,Complex I,enzyme,FALSE,session_13,b378
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LBNOX X ND42,Complex I,enzyme,FALSE,session_13,b378
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LBNOX X ND42,Complex I,enzyme,FALSE,session_13,b379
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,13,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,9,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,3,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,session_41,b380
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,LBNOX X ND42,Complex I,enzyme,FALSE,session_42,b381
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LBNOX X ND42,Complex I,enzyme,FALSE,session_42,b381
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,4,LBNOX X ND42,Complex I,enzyme,FALSE,session_42,b381
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,13,LBNOX X ND42,Complex I,enzyme,FALSE,session_14,b382
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,session_14,b382
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,LBNOX X ND42,Complex I,enzyme,FALSE,session_14,b382
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LBNOX X ND42,Complex I,enzyme,FALSE,session_14,b382
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LBNOX X ND42,Complex I,enzyme,FALSE,session_14,b382
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,LBNOX X ND42,Complex I,enzyme,FALSE,session_03,b383
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,session_03,b383
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,session_03,b383
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,10,LBNOX X ND42,Complex I,enzyme,FALSE,session_03,b383
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,4,LBNOX X ND42,Complex I,enzyme,FALSE,session_03,b383
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,LBNOX X ND42,Complex I,enzyme,FALSE,session_03,b383
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,12,mCherry X Lbnox,Control,enzyme,FALSE,undated,b384
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b384
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b384
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b384
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b385
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,undated,b385
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,3,mCherry X Lbnox,Control,enzyme,FALSE,undated,b385
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b385
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,undated,b386
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b387
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b387
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b387
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b387
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b387
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,4,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b388
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b388
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b388
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,10,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b389
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,4,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b389
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b389
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b389
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b389
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,10,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b390
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b390
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b390
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b390
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b390
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b390
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,9,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b391
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b391
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b391
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b391
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b391
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,11,mCherry X Lbnox,Control,enzyme,FALSE,session_04,b391
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b392
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b392
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b392
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b392
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b392
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b393
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b393
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,10,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b393
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,6,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b393
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,4,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b393
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b393
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b394
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b394
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b394
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,7,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b394
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,5,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b394
Fig_S9I,EdU-positive cells per NSC clone,EdU+ cells per clone,8,mCherry X Lbnox,Control,enzyme,FALSE,session_43,b394
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b395
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b396
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_16,b396
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b397
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b397
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b397
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b397
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b398
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b398
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b398
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b398
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_20,b399
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b400
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b401
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b401
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_22,b401
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b402
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b402
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b402
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b402
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b402
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b402
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b403
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b403
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b403
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b404
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b404
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b404
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b404
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b405
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b405
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b405
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b405
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b405
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_23,b405
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_44,b406
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_44,b406
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_44,b406
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_06,b407
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_06,b407
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_06,b407
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b408
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b408
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b408
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,9,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b409
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b409
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,10,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b409
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b409
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b409
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b410
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b410
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b410
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b410
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b410
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b411
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b411
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b411
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b412
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LbNOX;Ldh,Complex I,enzyme,FALSE,session_08,b412
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b413
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b413
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,7,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b413
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b413
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,6,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b413
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,8,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b413
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b414
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b414
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,4,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b414
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,5,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b414
Fig_5E,EdU-positive cells per NSC clone,EdU+ cells per clone,3,ND42 X LdhB;Ldh,Complex I,enzyme,FALSE,session_21,b414
